date,open,high,low,close,volume,name
8/5/2011,127.75,129.23,122.35,125.18,11171258,GS
8/8/2011,122.08,125.44,112.11,117.66,24140465,GS
8/9/2011,120.51,123.15,111.6,122.73,15914479,GS
8/10/2011,119.58,119.67,110.04,110.34,18592204,GS
8/11/2011,112.96,119.75,112.25,118.1,11847517,GS
8/12/2011,119.8,120.88,115.29,116.47,9608060,GS
8/15/2011,117.57,119.7,116,119.13,7257502,GS
8/16/2011,117.2,119.78,115.5,116.87,7413468,GS
8/17/2011,117.36,118.75,116.55,117.25,4829031,GS
8/18/2011,112.15,114.5,112.04,113.14,9288922,GS
8/19/2011,111.87,115.3,111.11,111.76,6829229,GS
8/22/2011,114.17,114.49,105.1,106.51,11286561,GS
8/23/2011,106.02,108.8,103.16,106.86,24487155,GS
8/24/2011,106.9,110.74,106.39,110.31,10175164,GS
8/25/2011,114.51,118.1,108.11,109.84,11945913,GS
8/26/2011,108.63,112.58,107.72,111.75,7355623,GS
8/29/2011,113.65,116.54,112.33,116.07,5185049,GS
8/30/2011,115.33,116,113.25,115.18,5301148,GS
8/31/2011,115.4,117.8,114.67,116.22,6488013,GS
9/1/2011,115.55,115.55,111.6,112.16,9857255,GS
9/2/2011,108.58,109.24,105.8,107.06,8381274,GS
9/6/2011,103.67,105.6,103.43,104.56,7752372,GS
9/7/2011,106,108.79,105,108.34,6531641,GS
9/8/2011,107.13,108,104.74,104.79,6513661,GS
9/9/2011,104.38,105.82,102.22,102.25,8615134,GS
9/12/2011,100.79,103,99.77,102.92,8772841,GS
9/13/2011,103.41,105.18,101.5,104.09,7119554,GS
9/14/2011,104.91,105.88,103.53,104.54,6603330,GS
9/15/2011,105.17,108.19,105.1,107.97,6355270,GS
9/16/2011,109.07,109.66,105.91,107.49,7999695,GS
9/19/2011,105.32,105.6,103.25,104.81,5823683,GS
9/20/2011,105,105.27,102.53,102.61,4978943,GS
9/21/2011,102.81,102.83,97.72,97.86,8593203,GS
9/22/2011,95.96,96.03,91.4,93.98,12386183,GS
9/23/2011,92.84,96.52,92.8,95.18,17489148,GS
9/26/2011,96.19,99.73,95,99.14,7043280,GS
9/27/2011,101.2,104.08,98.78,99.55,8583887,GS
9/28/2011,99.98,100.81,96.21,96.32,5676770,GS
9/29/2011,98.65,99.98,97.2,99.87,5950244,GS
9/30/2011,98.28,98.4,94.46,94.55,5784473,GS
10/3/2011,93.74,95.72,89.88,90.08,7746663,GS
10/4/2011,88.32,95.22,84.27,94.58,11991451,GS
10/5/2011,93.87,95.54,90.82,94.29,8455629,GS
10/6/2011,94,98,91.76,97.93,7605565,GS
10/7/2011,98.07,98.07,92.25,92.69,7637664,GS
10/10/2011,94.92,96.39,93.95,96.14,6125941,GS
10/11/2011,94.56,98.81,94,96.7,7066666,GS
10/12/2011,98.2,101.13,96.39,99.11,8238099,GS
10/13/2011,97.87,98.02,94.52,96.15,6575646,GS
10/14/2011,96.79,97.84,94.65,96.73,5558917,GS
10/17/2011,95.51,97.89,95.17,96.9,7227764,GS
10/18/2011,98.19,103.74,96.55,102.25,16780666,GS
10/19/2011,101.55,104.94,100.32,100.79,9959377,GS
10/20/2011,101.69,102.17,98.28,100.86,7351632,GS
10/21/2011,101.74,103.06,100.59,102.09,5858519,GS
10/24/2011,102.65,104.73,102.58,103.98,5616548,GS
10/25/2011,103.05,103.17,100.08,100.44,5153351,GS
10/26/2011,101.9,106.74,101.36,106.33,11753112,GS
10/27/2011,110.33,117.53,110,114.91,16486369,GS
10/28/2011,114.34,118.07,114,115.86,8249595,GS
10/31/2011,112.79,113.89,109.48,109.55,8076015,GS
11/1/2011,103.49,107.1,102.71,103.54,10230255,GS
11/2/2011,106.45,107.25,104.75,106.13,5604454,GS
11/3/2011,108.03,108.71,102.09,107.68,8295313,GS
11/4/2011,106.33,106.57,103.81,105.04,6078813,GS
11/7/2011,104.95,106.15,103.75,105.57,4698361,GS
11/8/2011,106.41,109.26,106.2,108.58,6138911,GS
11/9/2011,104.99,105,98.83,99.67,10599384,GS
11/10/2011,101.87,101.94,98.14,99.5,8537181,GS
11/11/2011,100.89,102.2,100.26,101.66,4771466,GS
11/14/2011,100.52,100.61,98.38,99.29,4831299,GS
11/15/2011,98.3,101.02,98.06,99.75,5665831,GS
11/16/2011,98.87,98.99,95.25,95.6,8895081,GS
11/17/2011,95.99,96.44,91.82,92.35,8997220,GS
11/18/2011,92.47,93.39,91.31,91.91,6229700,GS
11/21/2011,90.18,92.29,88.9,91.3,7803710,GS
11/22/2011,90.71,91.8,88.61,89.4,7089812,GS
11/23/2011,88.98,89.28,87.6,87.89,6609267,GS
11/25/2011,88.06,91.44,87.74,88.75,3674913,GS
11/28/2011,92.72,93.75,89.37,90.78,8732268,GS
11/29/2011,90.35,91.29,88.65,88.81,5882647,GS
11/30/2011,92.4,96.01,91.37,95.86,10872949,GS
12/1/2011,94.58,95.62,93.2,94.43,6040334,GS
12/2/2011,95.53,102.42,95.53,97.25,15124568,GS
12/5/2011,99.56,102.19,99.05,99.82,8528897,GS
12/6/2011,99.64,102.1,99,101.16,6406288,GS
12/7/2011,100.27,106.1,99.05,105.13,10623593,GS
12/8/2011,103.68,104.69,99.38,99.92,9221362,GS
12/9/2011,101.12,103.58,100.79,101.45,7016345,GS
12/12/2011,99.34,99.45,97.52,98.03,6134653,GS
12/13/2011,99.19,99.94,93.35,95.04,10114266,GS
12/14/2011,93.78,95.71,92.45,93.25,8376642,GS
12/15/2011,94.74,95.1,91.9,91.9,8163159,GS
12/16/2011,92.71,93.59,89.9,90.1,10053957,GS
12/19/2011,90.62,90.92,86.9,87.7,9545261,GS
12/20/2011,89.82,91.5,88.15,90.98,8613423,GS
12/21/2011,91.04,92.21,89.28,92,6424343,GS
12/22/2011,92.12,94.95,91.79,94.42,8286643,GS
12/23/2011,94.8,95,92.73,93.79,3920619,GS
12/27/2011,93.5,93.84,91.83,91.9,3672898,GS
12/28/2011,91.66,92.44,90.04,90.12,3917941,GS
12/29/2011,90.59,91.43,90.25,91.01,4290483,GS
12/30/2011,90.53,91.14,90.14,90.43,4185097,GS
1/3/2012,92.97,96.43,92.83,95.36,8646487,GS
1/4/2012,94.73,95.13,93.68,94.74,7407211,GS
1/5/2012,93.95,95.8,92.5,94.58,8131295,GS
1/6/2012,93.8,93.96,92.42,93.42,5940987,GS
1/9/2012,93.49,95.11,92.96,94.69,5018385,GS
1/10/2012,97.36,99.48,97.04,98.33,7684876,GS
1/11/2012,97.94,100.62,97.5,99.76,7222920,GS
1/12/2012,100.56,101.45,98.26,101.21,6862030,GS
1/13/2012,98,99.43,97,98.96,7616712,GS
1/17/2012,98.62,101.84,96.95,97.68,8048412,GS
1/18/2012,99,105.83,97.8,104.31,17968059,GS
1/19/2012,106.25,108.3,104.88,107.68,11481997,GS
1/20/2012,107.32,109.43,106.6,108.74,8446120,GS
1/23/2012,108.49,110.9,107.52,108.19,7093156,GS
1/24/2012,106.79,109.1,106.25,108.87,4547272,GS
1/25/2012,106.23,108.95,105.93,108.27,7928608,GS
1/26/2012,108.61,110.3,108.03,108.56,6911788,GS
1/27/2012,107.77,112.2,107.62,111.77,8410002,GS
1/30/2012,110.37,110.42,108.77,109.73,6362936,GS
1/31/2012,110.69,112.5,109.16,111.47,8029411,GS
2/1/2012,112.61,116.65,111.61,113.45,11336389,GS
2/2/2012,114.34,115.41,112.71,113.39,6625837,GS
2/3/2012,115.61,117.57,115.4,117.53,7457120,GS
2/6/2012,116.39,117.6,116.33,117.39,3423769,GS
2/7/2012,116.77,116.98,115.31,115.98,5728328,GS
2/8/2012,116.61,117.04,114.54,116.15,4958141,GS
2/9/2012,117.19,117.39,115.05,115.88,4770123,GS
2/10/2012,114.52,115.66,113.26,114.12,5850844,GS
2/13/2012,115.86,116.07,113.98,114.53,3993092,GS
2/14/2012,113.66,113.85,111.4,112.87,4871945,GS
2/15/2012,113.28,115.25,112.91,113.17,6117405,GS
2/16/2012,112.45,114.98,111.62,114.74,6374429,GS
2/17/2012,115.46,116.65,114.83,115.91,5186297,GS
2/21/2012,116.22,117.91,115.93,116.63,5321174,GS
2/22/2012,116.22,117.14,114.29,114.36,4509569,GS
2/23/2012,114.62,115.82,113.22,115.8,5610186,GS
2/24/2012,116.32,116.97,115.11,115.87,4878012,GS
2/27/2012,114.52,116.65,113.94,116.23,4371086,GS
2/28/2012,116,118.66,115.25,117.11,6452990,GS
2/29/2012,116.51,118.13,115.14,115.14,6651579,GS
3/1/2012,115.97,121.24,115.84,121.13,10491269,GS
3/2/2012,121.41,122.18,119.86,119.96,7047575,GS
3/5/2012,119.6,119.95,117.51,118.63,5618936,GS
3/6/2012,116.12,116.24,113.11,113.67,8161606,GS
3/7/2012,114.66,116.73,114.29,116.4,5600186,GS
3/8/2012,117.73,118.68,116.08,117.17,4784649,GS
3/9/2012,117.62,118.49,116.24,117.29,5000542,GS
3/12/2012,117.7,117.87,116.28,116.99,4060603,GS
3/13/2012,118.4,124.85,118.4,124.54,11891581,GS
3/14/2012,124.52,124.87,119.82,120.37,14838749,GS
3/15/2012,121.73,123.55,120.12,123.06,7246662,GS
3/16/2012,123.1,123.5,121.06,122.93,7427571,GS
3/19/2012,122.93,126,122.2,124.3,8021161,GS
3/20/2012,123.49,127.86,123.26,126.02,8247670,GS
3/21/2012,126.68,127.51,124.51,125.99,4820704,GS
3/22/2012,124.79,125.57,124.09,124.74,5029001,GS
3/23/2012,125.86,126.8,124.51,126.18,5161023,GS
3/26/2012,127.26,128.21,126.44,128.07,4443975,GS
3/27/2012,128.59,128.72,126.2,126.33,5447816,GS
3/28/2012,126.1,127.24,124.09,126.36,5192885,GS
3/29/2012,125.66,126.6,122.89,123.76,5538924,GS
3/30/2012,124.69,125.47,122.92,124.37,4654018,GS
4/2/2012,124.14,125.54,123.38,124.9,4084918,GS
4/3/2012,124.32,124.43,121.7,122.71,5598486,GS
4/4/2012,120.82,121.63,119.86,119.96,5635107,GS
4/5/2012,119.45,120.59,117.63,118,6104426,GS
4/9/2012,116.06,117.99,115.67,117.02,4049443,GS
4/10/2012,117.28,118.22,114.45,114.56,5771354,GS
4/11/2012,116.37,117.02,115.56,115.93,4181239,GS
4/12/2012,116.57,120.41,116,120.39,5517478,GS
4/13/2012,119.99,120.09,114.89,115.09,6377374,GS
4/16/2012,117.12,118.41,114.96,117.73,7137585,GS
4/17/2012,119.37,119.77,116.24,116.86,12902056,GS
4/18/2012,114.76,116.79,114.23,115.33,6642033,GS
4/19/2012,115.1,115.48,112.47,113.6,9245345,GS
4/20/2012,113.91,114.17,112.32,112.44,5374633,GS
4/23/2012,110.52,111.94,110.07,111.75,7049117,GS
4/24/2012,111.56,114.25,111.04,114.11,4703324,GS
4/25/2012,115.11,115.11,112.72,113.98,5081595,GS
4/26/2012,113.43,115.55,113.08,114.56,4589609,GS
4/27/2012,114.23,114.99,113.34,114.41,3616409,GS
4/30/2012,114.19,115.3,113.61,115.15,4240698,GS
5/1/2012,114.84,116.48,114.15,115.33,4309181,GS
5/2/2012,114.1,114.47,112.77,113.77,3957172,GS
5/3/2012,113.98,114.28,110.81,111.53,4856784,GS
5/4/2012,110.78,110.9,108.8,108.99,5500053,GS
5/7/2012,108.53,110.86,108.29,110.04,3268158,GS
5/8/2012,108.99,110.19,107.77,109.37,4065890,GS
5/9/2012,107.3,108.64,106.66,107.29,4780141,GS
5/10/2012,108.56,109.36,106.12,106.32,4694106,GS
5/11/2012,103.42,103.79,101.59,102.13,10634940,GS
5/14/2012,100.86,101.07,99.32,99.77,10077673,GS
5/15/2012,100.14,101.77,99.78,99.87,5657325,GS
5/16/2012,100.55,102.14,98.2,98.2,5798541,GS
5/17/2012,98.57,99.94,97.08,97.08,6377810,GS
5/18/2012,97.53,97.9,95,95.49,7189795,GS
5/21/2012,94.8,97.55,94,96.51,5315265,GS
5/22/2012,96.88,99.95,96.59,97.53,5839789,GS
5/23/2012,96.75,98.51,95.51,98.04,5469611,GS
5/24/2012,98.32,98.5,95.84,96.86,5177906,GS
5/25/2012,96.54,97.78,96.51,96.7,3096029,GS
5/29/2012,97.01,97.88,95.38,97.86,4529717,GS
5/30/2012,96.68,96.9,94.41,94.61,5713836,GS
5/31/2012,94.9,96.65,93.7,95.7,4834240,GS
6/1/2012,94.07,94.2,92.19,92.64,5385426,GS
6/4/2012,92.76,93.02,90.55,91,5334380,GS
6/5/2012,90.96,93,90.71,92.21,4684610,GS
6/6/2012,93.04,95.07,92.9,94.96,6406692,GS
6/7/2012,96.64,97.5,93.29,94,6069468,GS
6/8/2012,93.63,94.84,92.89,94.54,3370829,GS
6/11/2012,96.01,96.76,92.66,92.8,4942070,GS
6/12/2012,92.91,94.04,92.52,94.04,3668691,GS
6/13/2012,93.32,94.42,92.27,92.72,4694645,GS
6/14/2012,92.94,94.29,92.51,93.82,4461313,GS
6/15/2012,93.68,95.77,92.75,95.66,6186943,GS
6/18/2012,95.24,95.27,93.32,93.63,4085789,GS
6/19/2012,94.3,97.47,94.15,96.37,5296865,GS
6/20/2012,97.01,97.6,95.37,96.55,4942478,GS
6/21/2012,96.8,96.87,93.87,93.9,5579342,GS
6/22/2012,95.32,95.32,93.16,93.63,6727615,GS
6/25/2012,92.36,92.4,90.66,91.22,4211284,GS
6/26/2012,91.49,91.83,90.43,91.03,4251207,GS
6/27/2012,91.19,93.79,91.02,93.27,3576941,GS
6/28/2012,92.09,93.52,91.33,93.49,4413691,GS
6/29/2012,96.01,96.18,94.52,95.86,6246301,GS
7/2/2012,96.56,97.3,95.59,97.13,3515880,GS
7/3/2012,97.13,98.77,96.63,98.6,2255361,GS
7/5/2012,98.21,98.21,95.89,95.92,3736847,GS
7/6/2012,94.64,96,94.5,95.47,3321375,GS
7/9/2012,94.84,95.35,93.67,94.47,4121279,GS
7/10/2012,94.86,95.3,93.15,94.25,3668605,GS
7/11/2012,93.88,95.47,93.75,95.13,4516597,GS
7/12/2012,94.34,94.74,93.23,94.02,3186951,GS
7/13/2012,94.92,97.86,94.8,97.43,4592395,GS
7/16/2012,97.73,98.15,95.96,97.68,4505288,GS
7/17/2012,100.24,100.49,97.18,97.98,9502759,GS
7/18/2012,97.35,97.81,96.18,96.51,4443105,GS
7/19/2012,96.6,96.64,94.55,95,6165656,GS
7/20/2012,94.47,95.3,94.1,94.16,5549096,GS
7/23/2012,91.94,93.42,91.15,93.16,4762062,GS
7/24/2012,93.38,94.6,93.21,94.47,5303677,GS
7/25/2012,95.06,96.69,94.84,95.96,4578855,GS
7/26/2012,97.44,98.2,96.75,98.06,5077512,GS
7/27/2012,98.41,102.05,98.12,101.64,6397887,GS
7/30/2012,101.15,102.18,100.35,100.88,3659996,GS
7/31/2012,100.26,101.78,100,100.9,3663928,GS
8/1/2012,101.27,101.76,99.82,100.09,3092795,GS
8/2/2012,98.5,99.03,96.72,97.81,3980478,GS
8/3/2012,99.35,101.36,99,100.98,3283066,GS
8/6/2012,101.25,102.85,100.75,102.02,2768650,GS
8/7/2012,102.38,104.38,102.33,103.24,3845414,GS
8/8/2012,102.5,103.31,102.17,102.5,2351012,GS
8/9/2012,102.41,104,102.3,103.6,2855080,GS
8/10/2012,103.37,103.38,102.12,103.02,3128524,GS
8/13/2012,102.55,103.97,102.55,103.61,2008602,GS
8/14/2012,104.15,105.63,102.91,103.26,3148241,GS
8/15/2012,103.35,104.5,103.05,103.13,2452595,GS
8/16/2012,103.26,103.93,102.6,103.49,2417822,GS
8/17/2012,103.81,103.95,102.8,103.6,2509645,GS
8/20/2012,103.32,105.5,103.14,105.28,3860814,GS
8/21/2012,105.69,107.34,104.75,105.32,4459702,GS
8/22/2012,104.77,106.35,103.67,104.67,4202380,GS
8/23/2012,104.59,104.99,103.65,104.08,3583261,GS
8/24/2012,103.56,105.22,102.23,104.96,3527080,GS
8/27/2012,105.12,105.85,104.58,105.12,2467080,GS
8/28/2012,104.46,105.89,104.2,105.03,2611078,GS
8/29/2012,105.36,106.29,105.04,105.53,2268697,GS
8/30/2012,104.74,105.2,103.95,104.72,2823959,GS
8/31/2012,105.41,106.58,105.31,105.72,3265361,GS
9/4/2012,105.55,107.25,105.54,106.41,3249879,GS
9/5/2012,106.9,110,106.79,109.94,6374400,GS
9/6/2012,110.61,113.78,110.01,113.54,6522061,GS
9/7/2012,113.8,116.75,113.55,116.33,6137682,GS
9/10/2012,116.06,116.25,114.54,114.68,4225252,GS
9/11/2012,115.23,117.76,115.02,116.69,3898844,GS
9/12/2012,117.4,118.46,116.69,118.24,4234142,GS
9/13/2012,117.99,121.05,117.68,120.67,5262241,GS
9/14/2012,121.26,122.6,120.48,121.36,6188509,GS
9/17/2012,120.32,121.11,119.51,119.9,3598485,GS
9/18/2012,119.43,120.36,118.75,119.88,3036262,GS
9/19/2012,120.37,120.37,119.02,119.02,4818232,GS
9/20/2012,117.64,117.82,116.24,117.63,4448067,GS
9/21/2012,118.36,118.38,116.56,116.72,8195416,GS
9/24/2012,116.34,117.43,114.9,116.6,3697536,GS
9/25/2012,117.13,117.65,113.5,113.5,4548615,GS
9/26/2012,113.22,113.64,111.9,113.08,5185769,GS
9/27/2012,113.74,115.86,113.72,115.23,3898844,GS
9/28/2012,115.01,115.01,113.23,113.68,3654980,GS
10/1/2012,116.67,119.02,116.4,116.86,5339044,GS
10/2/2012,117.55,118.24,117.09,117.25,3682501,GS
10/3/2012,117.62,118.17,116.22,117.91,3036715,GS
10/4/2012,118.66,120.36,117.93,119.9,3743403,GS
10/5/2012,120.83,121.4,118.58,119.31,3938231,GS
10/8/2012,118.28,119.72,118.15,119.46,2140637,GS
10/9/2012,119.39,120.74,119.02,119.63,3267089,GS
10/10/2012,119.5,120.25,119.06,120.08,2829517,GS
10/11/2012,120.95,122.94,120.75,121.99,4708248,GS
10/12/2012,121.62,122.28,119.89,120.2,4054872,GS
10/15/2012,121.7,124.61,120.75,124.5,6418957,GS
10/16/2012,124.23,125.97,122.35,123.22,10117255,GS
10/17/2012,123.32,125.05,123.05,124.92,6712663,GS
10/18/2012,123.8,126.48,123.19,125.15,5375064,GS
10/19/2012,124.46,125.17,123.02,123.62,5877265,GS
10/22/2012,122.02,124.36,121.92,122.77,3642974,GS
10/23/2012,120.47,121.66,118.12,119,5820286,GS
10/24/2012,119.83,121.35,119.77,119.77,3662717,GS
10/25/2012,120.83,122.19,118.65,119.72,4128724,GS
10/26/2012,119.24,120.38,118.38,119.44,3961062,GS
10/31/2012,119.73,122.6,119.66,122.39,3680031,GS
11/1/2012,122.82,124.88,122.36,124.85,3336741,GS
11/2/2012,125.35,125.89,123.06,123.25,3189202,GS
11/5/2012,123.19,124.46,122.11,124.08,2569155,GS
11/6/2012,124.33,126.73,124.3,126.25,3991770,GS
11/7/2012,122.8,123.12,117.97,117.98,7075731,GS
11/8/2012,119.21,119.84,115.26,115.27,6253393,GS
11/9/2012,114.71,117.85,113.84,116.15,4823198,GS
11/12/2012,116.79,117.84,116.3,117.24,2455142,GS
11/13/2012,115.89,118.35,115.08,116.47,3157095,GS
11/14/2012,116.65,117.45,113.88,114.24,3886133,GS
11/15/2012,114.51,116.36,113.91,115.44,3703600,GS
11/16/2012,115.53,116.57,114.23,115.84,4516681,GS
11/19/2012,117.2,119.19,117.19,118.3,3868850,GS
11/20/2012,117.93,118.75,117.37,118.09,3303954,GS
11/21/2012,118.18,118.23,116.83,117.7,2075267,GS
11/23/2012,118.67,120.31,118.27,120.31,1977481,GS
11/26/2012,119.16,120.95,118.5,120.94,3373071,GS
11/27/2012,120.5,121.34,118.38,118.41,3875425,GS
11/28/2012,117.25,119.33,116.57,119.33,3811708,GS
11/29/2012,120,120.45,118.52,118.73,2982011,GS
11/30/2012,117.96,119.44,117.69,117.79,4264858,GS
12/3/2012,118.42,119.64,118.07,118.4,3614223,GS
12/4/2012,118.12,118.39,116.2,116.58,3591962,GS
12/5/2012,117.02,117.9,116,117.13,3282995,GS
12/6/2012,117.22,117.48,116.2,117.2,2330826,GS
12/7/2012,117.77,118,116.14,116.57,3960598,GS
12/10/2012,116.61,117.17,115.62,117.01,3332046,GS
12/11/2012,117.56,119.8,117.04,118.86,5696832,GS
12/12/2012,119.29,119.98,118.08,118.09,5372612,GS
12/13/2012,117.81,119.16,117.59,118.5,3330142,GS
12/14/2012,118.45,120.07,118.3,119.36,3717124,GS
12/17/2012,120.19,123.49,120.02,123.49,5478311,GS
12/18/2012,124.82,128,124.49,127.77,8040246,GS
12/19/2012,128.67,129.3,126.81,127.25,5526899,GS
12/20/2012,127.35,129.72,126.62,129.72,4412061,GS
12/21/2012,126.63,128.95,125.63,128.44,6395651,GS
12/24/2012,127.87,128.5,127.4,127.54,1359237,GS
12/26/2012,128.16,129.3,127.11,127.16,2210162,GS
12/27/2012,127.55,128.3,124.57,126.67,3263493,GS
12/28/2012,125.73,126.62,125.34,125.52,1859217,GS
12/31/2012,125.42,127.68,124.79,127.56,3624273,GS
1/2/2013,131.3,131.66,129.62,131.66,4449409,GS
1/3/2013,131.7,131.78,130.07,130.94,4584522,GS
1/4/2013,130.93,134.64,130.32,134.51,5235939,GS
1/7/2013,134.12,134.51,132.88,134.26,3557305,GS
1/8/2013,133.71,133.95,132.7,133.05,2761093,GS
1/9/2013,133.4,134.43,133.27,134.32,3666618,GS
1/10/2013,135.07,138.15,134.13,137.37,5962241,GS
1/11/2013,137.02,137.17,136.13,137.13,3215992,GS
1/14/2013,137.19,137.32,135.66,136.13,2862478,GS
1/15/2013,135.55,137.26,135.12,135.59,4325884,GS
1/16/2013,138.94,141.58,137.9,141.09,10654652,GS
1/17/2013,140.89,141.95,139.62,141.01,6596062,GS
1/18/2013,141.35,144.81,141.24,144.45,7351019,GS
1/22/2013,144.01,146.28,143.34,145.95,5158829,GS
1/23/2013,145.78,145.94,144.81,145.56,3950679,GS
1/24/2013,145,146.74,144.06,144.96,4638187,GS
1/25/2013,144.18,145.27,143.3,144.46,4640453,GS
1/28/2013,144.43,145.25,143.69,144.15,3045923,GS
1/29/2013,144.1,147.5,143.84,147.1,4521925,GS
1/30/2013,146.81,147.42,145.91,147.15,4084256,GS
1/31/2013,146.26,148,146.26,147.86,3683006,GS
2/1/2013,148.51,150.4,147.76,149.9,4564387,GS
2/4/2013,148.25,148.95,146.62,147.52,4680197,GS
2/5/2013,148.35,150.75,148.18,150.45,4219757,GS
2/6/2013,149.75,151.14,149.17,151.12,3942629,GS
2/7/2013,150.76,152.5,149,150.26,4891850,GS
2/8/2013,150.78,151.97,150.35,151.6,3612713,GS
2/11/2013,151.42,152.87,150.96,152.24,3752174,GS
2/12/2013,152.48,154.32,151.79,154.11,4310451,GS
2/13/2013,154.11,154.85,153.28,154.52,4369476,GS
2/14/2013,153.84,156.72,153.62,155.93,5037537,GS
2/15/2013,156.4,156.54,154.08,154.99,4254701,GS
2/19/2013,155.69,159,155.25,158.65,5105361,GS
2/20/2013,158.22,158.5,154.56,155.18,5032420,GS
2/21/2013,153.72,153.95,149.8,150.88,8319596,GS
2/22/2013,152.37,154.13,152.05,154.09,4773547,GS
2/25/2013,155.19,155.69,147.6,147.65,6296432,GS
2/26/2013,148.11,149.46,146.71,148,5687228,GS
2/27/2013,147.87,152.05,147.76,151.65,4696452,GS
2/28/2013,151.35,152.4,149.76,149.76,4957378,GS
3/1/2013,148.12,151.7,147.22,150.53,4539232,GS
3/4/2013,150.01,152.47,149.71,152.18,3209780,GS
3/5/2013,153.45,154.96,152.8,152.96,4597671,GS
3/6/2013,154.06,155.05,152.8,154.13,3593845,GS
3/7/2013,154.7,157.19,154.5,156.62,3893304,GS
3/8/2013,155.89,156.23,152.01,152.98,6615419,GS
3/11/2013,152.45,154.32,152.36,153.3,3587737,GS
3/12/2013,153.3,153.8,150.46,151.85,3432598,GS
3/13/2013,152.03,152.87,150.58,151.91,3357622,GS
3/14/2013,152.27,154.34,152.16,154.02,3886769,GS
3/15/2013,151.35,155.63,151.3,154.84,7304060,GS
3/18/2013,152.53,153.11,150.89,151.95,3788120,GS
3/19/2013,152.61,153.09,147.82,148.84,4727645,GS
3/20/2013,150.02,151.48,149.25,150.13,2885245,GS
3/21/2013,149.29,150.22,145.37,145.38,4707014,GS
3/22/2013,146.51,147.7,145.61,146.6,3463220,GS
3/25/2013,147.99,148.66,144.68,146.11,3775524,GS
3/26/2013,148.29,148.34,144.87,146.54,3861064,GS
3/27/2013,145.88,148.63,145.86,147.84,3964943,GS
3/28/2013,148.12,149.06,147.13,147.15,3701846,GS
4/1/2013,146.67,148.06,144.6,146.04,2581793,GS
4/2/2013,145.27,147.48,144.77,146.68,3374185,GS
4/3/2013,146.76,146.87,142.18,143.41,4373440,GS
4/4/2013,143.52,144.95,142.24,142.99,3424222,GS
4/5/2013,140.61,143.8,140.34,143.69,3865093,GS
4/8/2013,143.73,144.12,141.84,143.82,2909046,GS
4/9/2013,144.32,147.57,144.07,146.52,3264497,GS
4/10/2013,147.3,149.74,147.24,149.46,3128714,GS
4/11/2013,149.46,150.59,148.22,149.07,2952365,GS
4/12/2013,148.4,149.6,147.01,149.12,3131638,GS
4/15/2013,148.75,151.45,145.53,146.46,5562972,GS
4/16/2013,148.13,148.43,142.14,144.1,8275481,GS
4/17/2013,142.99,143.6,138.05,140.6,6362729,GS
4/18/2013,140.09,140.9,137.42,138.6,4820113,GS
4/19/2013,139.31,139.84,137.85,138.72,3963093,GS
4/22/2013,139.01,139.85,137.29,139.52,3190981,GS
4/23/2013,140.44,143.39,139.92,142.94,3698618,GS
4/24/2013,143.27,144.45,142.95,143.93,2785548,GS
4/25/2013,144.11,146.05,143.75,144.76,2637808,GS
4/26/2013,144.5,145.41,143.07,144.11,2235158,GS
4/29/2013,144.54,145.9,143.91,145.11,2715498,GS
4/30/2013,145.19,146.54,144.56,146.07,2587512,GS
5/1/2013,145.83,145.83,142.4,142.61,3509249,GS
5/2/2013,142.68,143.67,140.39,143.67,4332174,GS
5/3/2013,145.31,146.84,145.06,145.37,4018877,GS
5/6/2013,145.92,149.54,145.64,148.45,3742146,GS
5/7/2013,149.41,149.94,147.55,149.32,3137584,GS
5/8/2013,149.13,150.99,148.4,150.26,3519375,GS
5/9/2013,150.1,150.86,148.25,148.54,2819832,GS
5/10/2013,148.57,149.18,147.5,149.1,2632404,GS
5/13/2013,147.67,150.33,147.06,149.63,2975655,GS
5/14/2013,149.5,154.94,149.5,154.52,5825838,GS
5/15/2013,154.04,156.28,153.79,155.61,4177828,GS
5/16/2013,154.73,157.48,153.96,154.47,3234156,GS
5/17/2013,155.41,158.7,155,158.18,4177528,GS
5/20/2013,157.58,160.49,157.52,158.9,4010615,GS
5/21/2013,158.67,161.74,158.53,160.73,4078357,GS
5/22/2013,160.61,164.47,158.53,159.34,6177452,GS
5/23/2013,156.36,158.89,154.62,157.41,5619860,GS
5/24/2013,155.57,158.92,155.29,158.72,3317560,GS
5/28/2013,160.92,162.68,159.91,160.7,4471872,GS
5/29/2013,159.74,164.13,159.41,162.87,4969773,GS
5/30/2013,162.66,165.45,161,164.35,4336534,GS
5/31/2013,163.95,165.83,162.07,162.08,4405418,GS
6/3/2013,161.56,163.74,159.79,163.56,4559926,GS
6/4/2013,163.46,165.74,160.5,161.68,3977736,GS
6/5/2013,161.43,162.89,157.55,158.3,4141329,GS
6/6/2013,158.3,159.79,156.34,159.68,3245241,GS
6/7/2013,160.97,166.17,160.59,166.01,5690463,GS
6/10/2013,166.7,168.2,165.29,167.49,3914677,GS
6/11/2013,165.35,166.4,163.19,163.31,3849796,GS
6/12/2013,164.98,164.98,161.07,161.86,3243773,GS
6/13/2013,161.2,166.39,161.07,165.82,3769373,GS
6/14/2013,165.74,166.11,162.91,162.92,2966274,GS
6/17/2013,164.08,165.67,162.9,164.11,2628540,GS
6/18/2013,164.15,164.87,163.05,164.15,2061534,GS
